a02-000u-00-338	ok	154	0.533333	0.540000	0.933333	1.080000	AT	ళ
a02-000u-00-339	ok	154	0.485294	0.560606	0.911765	1.000000	AT	క్ష
a02-000u-00-340	ok	154	0.548077	0.500000	0.942308	1.000000	AT	య
a02-000u-00-341	ok	154	0.531250	0.483871	0.937500	0.967742	AT	ర
a02-000u-00-342	ok	154	0.647059	0.555556	1.176471	1.111111	AT	ర
a02-000u-00-343	ok	154	0.457143	0.542857	0.914286	0.914286	AT	వ
a02-000u-00-344	ok	154	0.527778	0.473684	1.000000	0.947368	AT	ళ
a02-000u-00-345	ok	154	0.557692	0.531250	0.884615	1.062500	AT	ప
a02-000u-00-346	ok	154	0.538462	0.467742	0.846154	0.935484	AT	ఫ
a02-000u-00-347	ok	154	0.660000	0.562500	1.080000	1.041667	AT	బ
a02-000u-00-348	ok	154	0.500000	0.470588	1.000000	0.882353	AT	భ
a02-000u-00-349	ok	154	0.514286	0.516667	0.914286	1.033333	AT	మ
a02-000u-00-350	ok	154	0.517857	0.557692	0.892857	1.115385	AT	త
a02-000u-00-351	ok	154	0.500000	0.466667	0.840000	0.933333	AT	థ
a02-000u-00-353	ok	154	0.520833	0.500000	0.875000	1.000000	AT	ద
a02-000u-00-354	ok	154	0.500000	0.551724	0.928571	1.034483	AT	ధ
a02-000u-00-355	ok	154	0.519231	0.625000	0.884615	1.150000	AT	న
a02-000u-00-356	ok	154	0.479167	0.629630	0.875000	1.185185	AT	చ
a02-000u-00-357	ok	154	0.540000	0.516667	1.080000	0.966667	AT	ఛ
a02-000u-00-358	ok	154	0.634615	0.557692	1.115385	1.115385	AT	జ
a02-000u-00-359	ok	154	0.576087	0.435897	1.065217	0.871795	AT	ఝ
a02-000u-00-360	ok	154	0.500000	0.551724	0.952381	1.034483	AT	ఞ
a02-000u-00-361	ok	154	0.500000	0.500000	0.900000	1.000000	AT	క
a02-000u-00-362	ok	154	0.530303	0.500000	1.000000	0.937500	AT	ఖ
a02-000u-00-363	ok	154	0.500000	0.500000	0.826087	0.900000	AT	గ
a02-000u-00-364	ok	154	0.491071	0.524390	0.875000	1.048780	AT	ఘ
a02-000u-00-365	ok	154	0.474359	0.452381	0.897436	0.809524	AT	ఙ
a02-000u-00-366	ok	154	0.600000	0.586957	1.200000	1.173913	AT	ఒ
a02-000u-00-367	ok	154	0.611111	0.551282	1.148148	0.948718	AT	ఓ
a02-000u-00-368	ok	154	0.520833	0.414634	0.958333	0.780488	AT	ఔ
a02-000u-00-369	ok	154	0.395161	0.430000	0.758065	0.740000	AT	అం
a02-000u-00-371	ok	154	0.477941	0.611111	0.926471	1.000000	AT	అః
a02-000u-00-372	ok	154	0.568182	0.517241	0.909091	0.965517	AT	ఆ
a02-000u-00-373	ok	154	0.940000	1.025000	0.120000	0.150000	AT	ఆ
a02-000u-00-374	ok	154	0.517241	0.571429	0.758621	0.928571	AT	ఇ
a02-000u-00-375	ok	154	0.469388	0.514286	0.857143	0.857143	AT	ఈ
a02-000u-00-376	ok	154	0.562500	0.392857	0.958333	0.785714	AT	ఉ
a02-000u-00-377	ok	154	0.413793	0.500000	0.827586	0.909091	AT	ఊ
a02-000u-00-378	ok	154	0.485714	0.500000	0.971429	1.000000	AT	ఋ
a02-000u-00-379	ok	154	0.555556	0.543478	1.022222	1.086957	AT	ౠ
a02-000u-00-380	ok	154	0.522727	0.576923	0.772727	1.000000	AT	ఎ
a02-000u-00-381	ok	154	0.478261	0.500000	0.695652	1.000000	AT	ఎ
a02-000u-00-382	ok	154	0.555556	0.605263	0.888889	1.105263	AT	ఏ
a02-000u-00-383	ok	154	0.500000	0.552632	1.000000	0.894737	AT	ఐ
a02-000u-00-384	ok	154	0.519231	0.562500	0.807692	1.000000	AT	ఆ
a02-000u-00-385	ok	154	0.540000	0.468750	0.760000	0.937500	AT	ఇ
a02-000u-00-386	ok	154	0.534483	0.562500	0.931034	1.000000	AT	ఈ
a02-000u-00-387	ok	154	0.575000	0.700000	0.950000	1.400000	AT	ఉ
a02-000u-00-388	ok	154	0.600000	0.555556	0.933333	1.000000	AT	ఊ
a02-000u-00-389	ok	154	0.550000	0.678571	1.033333	1.214286	AT	ఋ
a02-000u-00-390	ok	154	0.488372	0.625000	0.930233	1.250000	AT	ౠ
a02-000u-00-391	ok	154	0.553571	0.500000	1.035714	0.913043	AT	ఏ
a02-000u-00-392	ok	154	0.553571	0.521739	0.964286	0.956522	AT	ఐ
a02-000u-00-393	ok	154	0.527778	0.500000	0.833333	0.894737	AT	ఒ
a02-000u-00-394	ok	154	0.523810	0.447368	0.857143	0.894737	AT	ఓ
a02-000u-00-395	ok	154	0.535714	0.580645	1.000000	1.096774	AT	ఔ
a02-000u-00-396	ok	154	0.473684	0.583333	0.947368	0.916667	AT	అం
a02-000u-00-397	ok	154	0.583333	0.535714	1.166667	1.071429	AT	అః
a02-000u-00-398	ok	154	0.500000	0.447368	0.840000	0.789474	AT	ఖ
a02-000u-00-399	ok	154	0.525000	0.531250	0.850000	0.937500	AT	గ
a02-000u-00-400	ok	154	0.550000	0.541667	1.033333	1.083333	AT	ఘ
a02-000u-00-401	ok	154	0.516667	0.545455	0.833333	1.000000	AT	ఙ
a02-000u-00-402	ok	154	0.531250	0.476190	0.937500	0.952381	AT	చ
a02-000u-00-403	ok	154	0.500000	0.454545	1.000000	0.818182	AT	ఛ
a02-000u-00-404	ok	154	0.521739	0.500000	0.869565	0.888889	AT	జ
a02-000u-00-405	ok	154	0.585714	0.550000	1.057143	0.800000	AT	ఝ
a02-000u-00-406	ok	154	0.555556	0.458333	0.888889	0.916667	AT	ఞ
a02-000u-00-407	ok	154	0.516667	0.477273	0.766667	0.954545	AT	ట
a02-000u-00-408	ok	154	0.568182	0.526316	0.954545	1.052632	AT	ఠ
a02-000u-00-409	ok	154	0.604167	0.666667	0.958333	1.238095	AT	డ
a02-000u-00-410	ok	154	0.580000	0.555556	1.160000	1.037037	AT	ఢ
a02-000u-00-411	ok	154	0.513889	0.480000	1.027778	0.960000	AT	ణ
a02-000u-00-412	ok	154	0.482759	0.596154	0.896552	1.115385	AT	త
a02-000u-00-413	ok	154	0.500000	0.525000	1.000000	1.050000	AT	థ
a02-000u-00-414	ok	154	0.550000	0.533333	0.900000	1.066667	AT	ద
a02-000u-00-415	ok	154	0.645833	0.625000	1.208333	1.250000	AT	ధ
a02-000u-00-416	ok	154	0.571429	0.478261	1.142857	0.782609	AT	న
a02-000u-00-417	ok	154	0.579545	0.540000	0.659091	0.680000	AT	ప
a02-000u-00-418	ok	154	0.553571	0.543478	1.107143	0.913043	AT	ఫ
a02-000u-00-419	ok	154	0.540000	0.500000	0.840000	0.866667	AT	బ
a02-000u-00-420	ok	154	0.518519	0.583333	0.814815	1.055556	AT	భ
a02-000u-00-421	ok	154	0.566667	0.500000	1.133333	1.000000	AT	మ
a02-000u-00-422	ok	154	0.632353	0.794118	0.911765	1.352941	AT	మ
a02-000u-00-423	ok	154	0.261905	0.510000	0.238095	0.620000	AT	ర
a02-000u-00-424	ok	154	0.550000	0.565217	0.900000	1.043478	AT	ర
a02-000u-00-425	ok	154	0.565217	0.490000	0.782609	0.580000	AT	వ
a02-000u-00-426	ok	154	0.500000	0.568182	0.923077	1.136364	AT	శ
a02-000u-00-427	ok	154	0.521739	0.617647	1.043478	0.882353	AT	స
a02-000u-00-428	ok	154	0.543478	0.533333	0.652174	1.066667	AT	ష
a02-000u-00-429	ok	154	0.648148	0.700000	1.000000	1.000000	AT	హ
a02-000u-00-430	ok	154	0.634615	0.638889	0.961538	1.277778	AT	క్ష
a02-000u-00-431	ok	154	0.252941	0.590000	0.388235	0.940000	AT	ఱ
a02-000u-00-500	ok	154	0.522727	0.531250	0.954545	0.937500	AT	అ
